1.2548,1.2548,0,6,53.95135405,93.11851046,53.95135405,93.11851046,60.5,101.3249722,0,0.75448155,0.604521918,0.75448155,0.604521918,3.333333333,0.942809042,0,1
2,2,0,2,2.69552902,1.880101237,2.69552902,1.880101237,2.1,0.435889894,0,50.00645206,49.99354794,50.00645206,49.99354794,2,0,0,1
0.6767,0.6767,0,2,1.20439974,0,1.20439974,0,2,0,0,0.67657044,0,0.67657044,0,2,0,0,1
3.6,3.6,0,6,3.38E+03,9.26E+03,3.38E+03,9.26E+03,5940.75,20584.60245,0.087392963,3.803159208,3.880191907,3.803159208,3.880191907,2,0,0,1
0.01715011,0.01715012,0.00000001,3,2.16E+05,3.74E+05,2.16E+05,3.74E+05,551863.75,955851.4351,0.0058699,4.32E+05,4.32E+05,4.32E+05,4.32E+05,1103725.5,1103721.5,0.0117398,0
5.1,5.1,0,2,2.435113842,1.69389345,2.435113842,1.69389345,2.090909091,0.41659779,0,0,0,0,0,0,0,0,1
0,0.00015475,0.00015475,3,0.036579213,0.024000207,0.036579213,0.024000207,2.666666667,0.942809042,0,0,0,0,0,0,0,0,0
0,0.00997952,0.00997952,1,0.02557079,0,0.02557079,0,2,0,0,0,0,0,0,0,0,0,0
1,1,0,2,20.47899803,82.32260327,20.47899803,82.32260327,28.6,115.03017,0,0,0,0,0,0,0,0,1
0,0.00061764,0.00061764,1,0.114999695,0.113753945,0.114999695,0.113753945,3,1,0,0,0,0,0,0,0,0,0
0.0004552,0.0004552,0,2,0.01380341,0.029084581,0.01380341,0.029084581,2,0,0,0,0,0,0,0,0,0,0
0,0.00148368,0.00148368,1,0.3861778,0,0.3861778,0,2,0,0,0,0,0,0,0,0,0,0
1,1,0,2,145.7649214,0,145.7649214,0,2,0,0,0.99986501,0,0.99986501,0,2,0,0,1
0.15950579,0.15950579,0,2,0.345800124,0.620419553,0.345800124,0.620419553,2,0,0,1.07938522,0.93359447,1.07938522,0.93359447,2,0,0,0
29.77053959,29.77053959,0,26,36.80705422,16.46246631,36.80710594,16.46264926,32.83050847,17.76508912,5.17169E-05,150.5206274,91.29183795,150.5212377,91.29146708,36.2,45.6,0.00061026,1
3,3,0,2,3.213409245,1.283773794,3.213409245,1.283773794,2.263157895,0.635949788,0,304.5393508,304.5293252,304.5393508,304.5293252,9,7,0,1
0,0.00006825,0.00006825,1,2.17E+05,1.53E+04,2.17E+05,1.53E+04,59914.5,131.5,1.221048205,0,0,0,0,0,0,0,0
0.00061092,0.00121092,0.0006,5,21.90310658,10.06998122,22.94287856,9.030847625,33332,33216,1.039771975,0.01457496,0,0.04923858,0,158,0,0.03466362,0
0,0.000055,0.000055,1,16.6107,0,16.610755,0,27073,0,0.000055,0,0,0,0,0,0,0,0
0,0.00000622,0.00000622,1,0.0128,0,0.0128,0,2,0,0,0,0,0,0,0,0,0,0
2,2,0,2,1.439583222,1.103345075,1.439583222,1.103345075,2.181818182,0.574959575,0,0,0,0,0,0,0,0,1
0,50.00000547,50.00000547,2,17.93595706,0,17.93595706,0,2,0,0,0,0,50.00000547,0,2,0,50.00000547,0
0,0.00577015,0.00577015,1,0.00946115,0,0.00946115,0,2,0,0,0,0,0,0,0,0,0,0
0.8,0.8,0,2,353.6314398,0,353.6314398,0,108,0,0,0.7997207,0,0.7997207,0,2,0,0,1
0.00004338,0.00004338,0,2,0.001722255,0.000883505,0.001722255,0.000883505,2,0,0,0.010710135,0.010710135,0.01071672,0.01070355,6.5,5.5,0.000006585,0
1.25,1.25,0,2,47.24924676,60.87208484,47.24924676,60.87208484,485,533.4502788,0,3.20763221,0,3.20763221,0,6,0,0,1
0.00000546,0.00001092,0.00000546,3,341.8488227,395.8273145,345.9544991,398.8366984,643633,658422.5718,4.105676423,15.17462662,13.4672263,16.15632337,14.34298469,67600,46280,0.981696755,0
1,1,0,4,16.19884882,5.54092679,16.19884882,5.54092679,2,0,0,0.49978741,0.39993413,0.49978741,0.39993413,2,0,0,1
0.5,0.5,0,2,2.986372819,5.526816252,2.986372819,5.526816252,2.842105263,1.308400305,0,0,0,0,0,0,0,0,1
0,0.0003043,0.0003043,1,0.023262753,0.031332532,0.023262753,0.031332532,2,0,0,0,0,0,0,0,0,0,0
1.0098,1.0098,0,4,3.132538825,1.787445075,3.132538825,1.787445075,2,0,0,1.29321903,1.15600454,1.29321903,1.15600454,11,5,0,1
0,0.00644449,0.00644449,1,0.423644247,0.569208721,0.423644247,0.569208721,8.666666667,5.734883511,0,0,0,0,0,0,0,0,0
1.5,1.5,0,2,2.50647352,1.753024595,2.50647352,1.753024595,2.2,0.6,0,50.00555901,49.99554099,50.00555901,49.99554099,3.5,1.5,0,1
1.3091,1.3091,0,2,0.852780267,0.295372327,0.852780267,0.295372327,2,0,0,6.66997433,0,6.66997433,0,8,0,0,1
1,1,0,2,42.63024129,0,42.63024129,0,2,0,0,0.99987072,0,0.99987072,0,2,0,0,1
0,0.00002,0.00002,2,0.20661848,0.01249,0.20661848,0.01249,2,0,0,0,0,0,0,0,0,0,0
0,0.00001,0.00001,1,0.63001824,0,0.63001824,0,4,0,0,0,0,0,0,0,0,0,0
0.5,0.5,0,2,2.690710084,6.043164143,2.690710084,6.043164143,2.380952381,0.99886557,0,0,0,0,0,0,0,0,1
0,0.49918734,0.49918734,1,126.8939491,0,126.8939491,0,12,0,0,0,0,0,0,0,0,0,0
0.5767,0.5767,0,2,0.6,0,0.6,0,2,0,0,0.5764765,0,0.5764765,0,2,0,0,1
1.2155,1.2155,0,2,1.2274908,0,1.2274908,0,2,0,0,2.17688064,0,2.17688064,0,4,0,0,1
0.02374894,0.02377038,0.00002144,53,3.43E+03,2.73E+04,3.43E+03,2.73E+04,1229.899225,7394.993637,0.000948528,0,0,0,0,0,0,0,0
0.7226,0.7226,0,2,0.90173084,0,0.90173084,0,2,0,0,0.72243809,0,0.72243809,0,2,0,0,1
0,0.00001382,0.00001382,1,0.00024008,0,0.00024008,0,5,0,0,0,0,0,0,0,0,0,0
0,0.01389615,0.01389615,1,4.71E+06,0,4.71E+06,0,853504,0,0.04042541,0,0,0,0,0,0,0,0
0,0.00050892,0.00050892,4,22.23933708,30.37644626,22.23933708,30.37644626,528.6666667,851.9455512,0,0,0,0,0,0,0,0,0
0,0.0003,0.0003,1,2.00E+04,0,2.00E+04,0,19625,0,33.5262924,0,0,0,0,0,0,0,0
0.4826,0.4826,0,2,19.87982054,0,19.87982054,0,264,0,0,0.48235792,0,0.48235792,0,2,0,0,1
0,0.00022388,0.00022388,1,0.05671741,0,0.05671741,0,3,0,0,0,0,0,0,0,0,0,0
0,0.0001,0.0001,1,0.0774515,0,0.0774515,0,2,0,0,0,0,0,0,0,0,0,0
1,1,0,2,30,0,30,0,2,0,0,0.99979577,0,0.99979577,0,2,0,0,1
0,0.00426017,0.00426017,1,0.00489776,0,0.00489776,0,2,0,0,0,0,0,0,0,0,0,0
0.00013835,0.00023016,0.00009181,3,77.76521634,123.7294958,77.76548451,123.7299596,788.5,625.2461515,0.000268168,0.00003835,0,0.00003835,0,2,0,0,0
0.41867097,0.41867097,0,2,9.129433117,23.82481978,9.129433117,23.82481978,14.57142857,36.50775707,0,3.57542353,3.57457647,3.57542353,3.57457647,2,0,0,1
0,0.00000423,0.00000423,1,0.27363551,0,0.27363551,0,2,0,0,0,0,0,0,0,0,0,0
0.10975918,0.11,0.00024082,3,1.19758726,1.731025983,1.19758726,1.731025983,2.285714286,0.699854212,0,0.70584306,0.908812334,0.705923333,0.908759689,2.666666667,0.471404521,8.02733E-05,0
0.00101638,0.0010273,0.00001092,10,6.75E+04,1.26E+05,6.76E+04,1.27E+05,183185.7778,346998.3923,102.609962,7.67E+04,1.08E+05,7.67E+04,1.08E+05,258130.3333,319524.4778,0.651720067,0
0,0.018,0.018,1,0.01979072,0,0.01979072,0,2,0,0,0,0,0,0,0,0,0,0
0.8,0.8,0,2,7.63E+05,0,7.63E+05,0,25234,0,0,2.59947037,0,2.59947037,0,6,0,0,1
0,0.002,0.002,2,6.83E+03,0,6.83E+03,0,449,0,0,0,0,0,0,0,0,0,0
4,4,0,2,3.058513454,1.27909631,3.058513454,1.27909631,2.526315789,0.9385555,0,85.00502508,84.99497493,85.00502508,84.99497493,2,0,0,1
0,0.1,0.1,1,6.090231773,8.389316126,6.095958247,8.397413991,99.33333333,136.2383532,0.005726473,0,0,0,0,0,0,0,0
0.02896554,0.03048024,0.0015147,7,0.163204454,0.267085002,0.163204454,0.267085002,2,0,0,1.003015257,1.76741087,1.003267707,1.767271826,15.16666667,4.844813951,0.00025245,0
0,0.00003843,0.00003843,1,0.00006767,0,0.00006767,0,2,0,0,0,0,0,0,0,0,0,0
0,0.0011043,0.0011043,1,0.0312512,0,0.0312512,0,2,0,0,0,0,0,0,0,0,0,0
1,1,0,2,1.001,0,1.001,0,2,0,0,0.99981526,0,0.99981526,0,2,0,0,1
1,1,0,2,107.1629197,0,107.1629197,0,2,0,0,0.99986624,0,0.99986624,0,2,0,0,1
2.529,2.529,0,8,38.88631188,167.0927072,38.88632022,167.0927644,134.9880952,462.627241,8.34298E-06,4.75E+05,0,4.75E+05,0,4333,0,0,1
0,0.00701523,0.00701523,1,0.01410124,0.012868118,0.01522168,0.012699583,3.666666667,1.699673171,0.00112044,0,0,0,0,0,0,0,0
3,3,0,2,2.787298503,1.418160874,2.787298503,1.418160874,2.55,1.657558445,0,50.00504399,49.99495602,50.00504399,49.99495602,2,0,0,1
3.0099,3.0099,0,2,128.4222984,347.1258391,128.4222984,347.1258391,130.375,353.5267331,0,39.73000071,39.7199993,39.73000071,39.7199993,2,0,0,1
0,0.00007442,0.00007442,1,0.0020814,0.00126352,0.0020814,0.00126352,2,0,0,0,0,0,0,0,0,0,0
0.00000546,0.00001092,0.00000546,3,1.08E+04,1.08E+04,1.11E+04,1.10E+04,1744461.5,1731865.5,237.1744137,21.40418069,0,22.20743554,0,12596,0,0.80325485,0
0.5,0.5,0,2,158.8821996,574.9710978,158.8821996,574.9710978,98,348.1011347,0,7.50500004,7.49499996,7.50500004,7.49499996,2,0,0,1
42.45934043,42.45934043,0,34,38.07777758,17.00422203,38.07784391,17.00444424,34.76086957,18.34119239,6.63326E-05,136.9827846,91.55538399,136.9838017,91.55491805,56.33333333,45.38967088,0.0010171,1
0,0.00837,0.00837,1,33.50503233,0,33.50503233,0,2,0,0,0,0,0,0,0,0,0,0
0.8,0.8,0,2,0.272344813,0.323900625,0.272344813,0.323900625,2,0,0,0.79974182,0,0.79974182,0,2,0,0,1
0.00094,0.00102184,0.00008184,15,2.57E+04,7.23E+04,2.57E+04,7.23E+04,79072,222502.5413,0.147629977,0.22394957,0.01048535,0.271065125,0.052819135,2550.5,1456.5,0.047115555,0
0.00025546,0.00026092,0.00000546,3,1.09E+04,1.09E+04,1.11E+04,1.11E+04,1745553.5,1745541.5,233.842977,0.25206006,0,0.25206006,0,48,0,0,0
1.2227,1.2227,0,2,1.24289487,0,1.24289487,0,3,0,0,1.22252667,0,1.22252667,0,2,0,0,1
1,1,0,2,25.99584107,0,25.99584107,0,2,0,0,1.99964319,0,1.99964319,0,4,0,0,1
0,0.00000811,0.00000811,1,0.001338428,0.001403085,0.001338428,0.001403085,2,0,0,0,0,0,0,0,0,0,0
0,0.00010445,0.00010445,1,0.52085095,0,0.5246108,0,61,0,0.00375985,0,0,0,0,0,0,0,0
1,1,0,2,2.2064,0,2.2064,0,2,0,0,0.99982063,0,0.99982063,0,2,0,0,1
0.48181353,0.48181353,0,6,47.9881766,200.2477477,47.98824576,200.2477979,105.1857143,501.6866493,6.91589E-05,0,0,0,0,0,0,0,1
0,1.74630701,1.74630701,1,2.01646295,0,2.01646295,0,2,0,0,0,0,0,0,0,0,0,0
1,1,0,2,4.42078018,0,4.42078018,0,2,0,0,0.99982828,0,0.99982828,0,2,0,0,1
7,7,0,6,484.097421,2.32E+03,484.097421,2.32E+03,459.3958333,794.2768656,0,438.3284307,860.872866,438.3284307,860.872866,28.2,44.83034686,0,1
0,0.00054944,0.00054944,1,0.03141992,0,0.03141992,0,2,0,0,0,0,0,0,0,0,0,0
0,0.0004,0.0004,1,0.000245785,0.000194215,0.000245785,0.000194215,2,0,0,0,0,0,0,0,0,0,0
0.00181903,0.00181903,0,2,0.02877081,0.08154086,0.02877081,0.08154086,2.52,2.351510153,0,0.17246556,0,0.17246556,0,4,0,0,0
0.8,0.8,0,2,1.13279883,0,1.13279883,0,2,0,0,2.09615162,0,2.09615162,0,8,0,0,1
0.1735,0.17354609,0.00004609,10,26.74254065,26.47331425,26.74254065,26.47331425,2,0,0,28.161725,69.42146938,28.16174326,69.42146219,5.5,2.397915762,1.82613E-05,0
0.5699,0.5699,0,2,15.924,0,15.924,0,2,0,0,1.36946885,0,1.36946885,0,4,0,0,1
0,0.01056,0.01056,1,0.04616,0,0.04616,0,2,0,0,0,0,0,0,0,0,0,0
3.308,3.30800001,0.00000001,3,4.90E+03,4.89E+03,4.90E+03,4.89E+03,49468,49465,0.000396995,4.90E+03,4.89E+03,4.90E+03,4.89E+03,49468,49465,0.000396995,0
0.8,0.8,0,2,191.1144565,344.0427642,191.1144565,344.0427642,442,402.3050252,0,1.79961346,0,1.79961346,0,4,0,0,1
1,1,0,2,3.54714725,0,3.54714725,0,2,0,0,0.99979811,0,0.99979811,0,2,0,0,1
0.00034675,0.00035511,0.00000836,5,0.004362339,0.006622833,0.004362339,0.006622833,13,17.66352173,0,0.000797773,0.000734113,0.0007994,0.000732348,1.75,0.433012702,1.6275E-06,0
0.00795036,0.00795036,0,2,0.014574241,0.014108531,0.014574241,0.014108531,2,0,0,32.67945242,0,32.67954524,0,326,0,0.00009282,0
0,0.0003094,0.0003094,1,0.5053801,0,0.5053801,0,4,0,0,0,0,0,0,0,0,0,0
2.01782021,2.01782021,0,11,7.342859912,16.06001528,7.342860912,16.06001553,85.25,109.4566923,1.0008E-06,4.75E+05,0,4.75E+05,0,4333,0,0,1
0.5001,0.5001,0,2,0.736883619,0.838835217,0.736883619,0.838835217,2.142857143,0.466569475,0,0,0,0,0,0,0,0,1
0.00021976,0.00021976,0,2,0.00217096,0.00059063,0.00217096,0.00059063,2,0,0,0.00178139,0,0.00178139,0,2,0,0,0
0.7,0.7,0,2,0.354,0.126,0.354,0.126,2,0,0,0.69981917,0,0.69981917,0,2,0,0,1
0,0.00034232,0.00034232,1,0.00579031,0,0.00579031,0,2,0,0,0,0,0,0,0,0,0,0
0,0.00544459,0.00544459,1,0.00546041,0,0.00546041,0,2,0,0,0,0,0,0,0,0,0,0
0.01205549,0.0120555,0.00000001,3,1.18E+05,2.05E+05,1.18E+05,2.05E+05,217844.25,377313.2677,0.003304925,2.36E+05,2.36E+05,2.36E+05,2.36E+05,435686,435684,0.006609845,0
0,0.00001684,0.00001684,1,0.00008446,0,0.00008446,0,2,0,0,0,0,0,0,0,0,0,0
0.6789,0.6789,0,4,0.70176526,0.00012345,0.70226526,0.00062345,2.5,0.5,0.0005,0.63500048,0.63494048,0.63500048,0.63494048,3,1,0,1
0,0.0011138,0.0011138,1,0.12,0,0.12,0,5,0,0,0,0,0,0,0,0,0,0
1,1,0,2,1.92309796,0,1.92309796,0,2,0,0,0.99988359,0,0.99988359,0,2,0,0,1
0,0.00004435,0.00004435,1,0.96867475,0,0.96867475,0,42,0,0,0,0,0,0,0,0,0,0
0,0.001146,0.001146,1,0.16407215,0,0.16407215,0,2,0,0,0,0,0,0,0,0,0,0
0.00207457,0.00207457,0,2,0.79869932,0,0.79869932,0,2,0,0,0.001011295,0.000709095,0.001011295,0.000709095,2,0,0,0
0,0.00000587,0.00000587,1,0.00021717,0,0.00021717,0,2,0,0,0,0,0,0,0,0,0,0
0.00819495,0.01202625,0.0038313,43,58.72516657,249.1704878,58.72534646,249.1705174,1619.923077,6777.047133,0.000179893,0.74879124,1.053161336,0.750105007,1.052238295,85.66666667,91.65636306,0.001313767,0
0,0.0008876,0.0008876,1,0.00945577,0,0.00945577,0,2,0,0,0,0,0,0,0,0,0,0
0,0.0000543,0.0000543,1,0.0021581,0,0.005286,0,44,0,0.0031279,0,0,0,0,0,0,0,0
0,0.00059264,0.00059264,1,0.00097,0,0.00097,0,2,0,0,0,0,0,0,0,0,0,0
0,0.00001,0.00001,1,0.86196079,0,0.86196079,0,4,0,0,0,0,0,0,0,0,0,0
0.5,0.5,0,2,2.984569841,4.96081858,2.984569841,4.96081858,2.363636364,0.771389216,0,0,0,0,0,0,0,0,1
0,1.9995,1.9995,1,1.20E+07,0,1.20E+07,0,788585,0,2.49E+04,0,0,0,0,0,0,0,0
0.582,0.582,0,4,11.55833356,7.727196515,11.55833356,7.727196515,2,0,0,0.612069395,0.606324905,0.612069395,0.606324905,3,1,0,1
4.0000974,4.0000974,0,4,2.262274122,1.77626904,2.262274122,1.77626904,5.880952381,14.76514941,0,0,0,0,0,0,0,0,1
0.7885,0.7885,0,2,9.38221535,0,9.38221535,0,2,0,0,4.58758794,0,4.58758794,0,10,0,0,1
7.0001,7.0001,0,4,1.870692814,1.842381834,1.87386499,1.851525848,2.904761905,1.341809791,0.003172176,14.61874482,14.60867951,14.61874482,14.60867951,85,83,0,1
0,0.00099,0.00099,1,53.07326543,225.5201225,53.07326543,225.5201225,757.2,2458.200452,0,0,0,0,0,0,0,0,0
0,0.00446978,0.00446978,1,14.99004602,0,14.99004602,0,2,0,0,0,0,0,0,0,0,0,0
0,0.00064362,0.00064362,1,0.55030837,0,0.55030837,0,5,0,0,0,0,0,0,0,0,0,0
0,0.00012856,0.00012856,1,2.55E+04,0,2.55E+04,0,154819,0,5.86039926,0,0,0,0,0,0,0,0
0.5931,0.5931,0,2,148.5209755,0,148.5209755,0,2,0,0,1.00230006,0,1.00230006,0,4,0,0,1
0,0.00002581,0.00002581,1,1.0258572,0,1.0258572,0,2,0,0,0,0,0,0,0,0,0,0
0.00368866,0.0038065,0.00011784,5,0.56771052,0.416141978,0.56771052,0.416141978,2,0,0,0.00198301,0.001243436,0.00202229,0.001297387,3,1.414213562,0.00003928,0
0,0.00424797,0.00424797,12,90.09142582,185.0944492,90.09142582,185.0944492,1145.642857,806.568446,0,0,0,0,0,0,0,0,0
0,0.0002004,0.0002004,1,0.0017569,0,0.0017569,0,2,0,0,0,0,0,0,0,0,0,0
0,0.00000546,0.00000546,1,900.254423,0,908.616762,0,1571685,0,8.36233897,0,0,0,0,0,0,0,0
0.9834,0.9834,0,4,2.824481242,5.292293043,2.824481242,5.292293043,12.2,20.4,0,0.53856886,0.44311089,0.53856886,0.44311089,4,2,0,1
2,2,0,2,4.090472857,9.360614751,4.092025238,9.360287684,3.666666667,7.23308097,0.001552381,0,0,0,0,0,0,0,1
2,2,0,2,4.594850122,10.05044085,4.594855678,10.05046371,4,7.774602526,5.55556E-06,40,0,40,0,2,0,0,1
0,0.00012961,0.00012961,1,0.052012157,0.070547033,0.052025533,0.070565946,17,21.21320344,1.33767E-05,0,0,0,0,0,0,0,0
0.08543469,0.08679049,0.0013558,2,9.88104056,0,9.88104056,0,2,0,0,0.08538469,0.00005,0.08606259,0.0007279,2,0,0.0006779,0
0.13508378,0.16625696,0.03117318,2,2.19098218,0,2.19098218,0,2,0,0,0.05653669,0.05653669,0.06752884,0.04554454,1.5,0.5,0.01099215,0
0.03,0.03,0,2,0.0400584,0,0.0400584,0,2,0,0,0.009926133,0.008074667,0.451994107,0.618172577,1354.333333,1912.488141,0.442067973,0
0,0.00512889,0.00512889,1,0.02518539,0,0.02518539,0,2,0,0,0,0,0,0,0,0,0,0
0,0.00000548,0.00000548,1,0.08128524,0,0.08128524,0,2,0,0,0,0,0,0,0,0,0,0
0,0.0000548,0.0000548,1,0.26246129,0,0.26246129,0,2,0,0,0,0,0,0,0,0,0,0
1.25,1.25,0,4,198.2694721,114.870745,198.2694721,114.870745,2,0,0,1.8832301,1.56627007,1.8832301,1.56627007,11,5,0,1
0.00000546,0.00001092,0.00000546,2,1.08E+04,1.08E+04,1.10E+04,1.10E+04,1741070.5,1739305.5,236.0362416,0.56754093,0.56753547,0.56801609,0.56800517,883.5,881.5,0.00047516,0
2,2,0,4,12.35672382,36.58536484,12.35673156,36.58539156,33.3902439,86.2324929,7.74512E-06,0,0,0,0,0,0,0,1
0.011632,0.011632,0,2,0.05683699,0,0.05683699,0,2,0,0,0.01162095,0,0.01162095,0,2,0,0,0
0,0.0061,0.0061,1,0.25740772,0,0.25740772,0,2,0,0,0,0,0,0,0,0,0,0
0.7,0.7,0,2,21.5168,0,21.5168,0,2,0,0,2.49933402,0,2.49933402,0,6,0,0,1
0,0.0008757,0.0008757,1,0.091,0,0.091,0,5,0,0,0,0,0,0,0,0,0,0
0,0.000055,0.000055,1,0.22264,0,0.22264,0,2,0,0,0,0,0,0,0,0,0,0
4,4,0,2,2.946906681,1.268263953,2.946906681,1.268263953,2.15,0.476969601,0,0,0,0,0,0,0,0,1
0,0.00038422,0.00038422,1,0.004669773,0.004954379,0.004669773,0.004954379,2,0,0,0,0,0,0,0,0,0,0
0.8,0.8,0,2,0.6383,0.0048,0.6383,0.0048,2,0,0,3.79785413,0,3.79785413,0,10,0,0,1
4,4,0,2,1.02E+05,4.44E+05,1.02E+05,4.44E+05,16767.2,73077.81257,2.58108114,47.95657334,47.94342666,47.95657334,47.94342666,2,0,0,1
0,0.00004354,0.00004354,1,1.62726809,0,1.62726809,0,2,0,0,0,0,0,0,0,0,0,0
1.25,1.25,0,2,3.49831113,0,3.49831113,0,2,0,0,2.30354055,0,2.30354055,0,8,0,0,1
1.88E+03,1.88E+03,0,188,95.97887986,486.4262113,95.97892281,486.4262047,221.9919355,1224.301562,4.29494E-05,2.77E+05,0,2.77E+05,0,2999,0,0.01000001,1
0,0.00001,0.00001,1,0.48031437,0,0.48031437,0,2,0,0,0,0,0,0,0,0,0,0
1,1,0,2,3.27547487,0,3.27547487,0,2,0,0,2.99940511,0,2.99940511,0,6,0,0,1
0.16056779,0.16056779,0,2,0.403643087,0.370513414,0.434709865,0.36421385,3.4,1.624807681,0.031066778,228.0647126,228.0647126,228.0651534,228.0642718,686,685,0.000440765,0
0.0008072,0.0008072,0,2,0.000960045,0.000479035,0.000960045,0.000479035,2,0,0,0.015780565,0.015371315,0.01656939,0.01616014,10,8,0.000788825,0
